date,etf,sector,mkt_cap,mkt_price,rel_norm_price_to_book
2012-08-31,XLV,Healthcare,4746.831,38.84,1.083440533090627
2012-08-31,XLY,Consumer discretionary,3215.967,45.55,1.1989592079934799
2012-09-04,XLB,Materials,1936.295,35.19,0.921378222803837
2012-09-04,XLE,Energy,7440.408,70.98,0.8931949033323655
2012-09-04,XLF,Financials,6965.186,12.3102,0.9356435081284247
2012-09-04,XLI,Industrials,3278.713,35.98,0.9939070063739938
2012-09-04,XLK,Information technology,10124.39,30.49,0.9959644310912954
2012-09-04,XLP,Consumer staples,5731.17,35.67,1.157102489769389
2012-09-04,XLU,Utilities,6263.526,36.485,0.8282199390198721
2012-09-04,XLV,Healthcare,4807.204,38.92,1.0893710637359697
2012-09-04,XLY,Consumer discretionary,3158.216,45.44,1.1988797937213704
2012-09-05,XLB,Materials,2033.473,35.35,0.9252804940215327
2012-09-05,XLE,Energy,7380.286,70.71,0.8913709058416709
2012-09-05,XLF,Financials,6915.158,12.3102,0.9365216412518637
2012-09-05,XLI,Industrials,3255.249,35.88,0.9904958426334725
2012-09-05,XLK,Information technology,10131.18,30.46,0.9956099861341754
2012-09-05,XLP,Consumer staples,5693.042,35.61,1.1541229576113226
2012-09-05,XLU,Utilities,6255.082,36.33,0.8253145051615366
2012-09-05,XLV,Healthcare,4835.69,38.93,1.0904581541482774
2012-09-05,XLY,Consumer discretionary,3142.602,45.51,1.204748362991791
2012-09-06,XLB,Materials,2144.17,36.235,0.9312398661896459
2012-09-06,XLE,Energy,7543.023,72.2,0.8916694695829454
2012-09-06,XLF,Financials,7126.707,12.6025,0.9409885319543677
2012-09-06,XLI,Industrials,3366.802,36.685,0.9939315051684787
2012-09-06,XLK,Information technology,10326.21,31.14,1.0006137319224249
2012-09-06,XLP,Consumer staples,5833.683,36.05,1.1439737906577363
2012-09-06,XLU,Utilities,6301.792,36.74,0.8176716596413444
2012-09-06,XLV,Healthcare,4938.411,39.55,1.0861503349612645
2012-09-06,XLY,Consumer discretionary,3277.826,46.525,1.2075355787910655
2012-09-07,XLB,Materials,2350.907,36.95,0.9465203637346404
2012-09-07,XLE,Energy,7791.135,73.45,0.9029955345043232
2012-09-07,XLF,Financials,7251.138,12.7324,0.9470710399727031
2012-09-07,XLI,Industrials,3477.112,37.0,0.9977549191498869
2012-09-07,XLK,Information technology,10332.95,31.09,0.9938448269303916
2012-09-07,XLP,Consumer staples,5786.755,35.76,1.1268677696968823
2012-09-07,XLU,Utilities,6233.603,36.62,0.8103420644581062
2012-09-07,XLV,Healthcare,4949.749,39.53,1.0795061707493574
2012-09-07,XLY,Consumer discretionary,3263.045,46.78,1.2080343215174527
2012-09-10,XLB,Materials,2431.936,36.89,0.9500098347569416
2012-09-10,XLE,Energy,7753.535,73.13,0.9042505770002947
2012-09-10,XLF,Financials,7217.455,12.6269,0.943523313442071
2012-09-10,XLI,Industrials,3518.888,36.76,0.996330509001508
2012-09-10,XLK,Information technology,10198.66,30.76,0.98517110011947
2012-09-10,XLP,Consumer staples,5814.216,35.72,1.1264029891639067
2012-09-10,XLU,Utilities,6206.675,36.58,0.8141809110804932
2012-09-10,XLV,Healthcare,4932.219,39.39,1.08165402068162
2012-09-10,XLY,Consumer discretionary,3251.156,46.71,1.2114231098323016
2012-09-11,XLB,Materials,2490.483,37.02,0.9512607796472223
2012-09-11,XLE,Energy,7780.801,73.91,0.9111539739440031
2012-09-11,XLF,Financials,7298.961,12.7324,0.9498410307747177
2012-09-11,XLI,Industrials,3665.545,36.96,0.9995019819721016
2012-09-11,XLK,Information technology,10235.98,30.84,0.9847743746085282
2012-09-11,XLP,Consumer staples,5814.116,35.61,1.1203729337424633
2012-09-11,XLU,Utilities,6182.282,36.49,0.8094564550777107
2012-09-11,XLV,Healthcare,4960.34,39.41,1.0787527157061982
2012-09-11,XLY,Consumer discretionary,3310.461,46.69,1.2074092579756885
2012-09-12,XLB,Materials,2501.908,36.97,0.9493479430278511
2012-09-12,XLE,Energy,7776.123,74.36,0.9151719472201544
2012-09-12,XLF,Financials,7250.552,12.7812,0.9477584318560907
2012-09-12,XLI,Industrials,3713.82,37.11,1.0046488703216294
2012-09-12,XLK,Information technology,10323.42,31.01,0.989572549538624
2012-09-12,XLP,Consumer staples,5646.727,35.42,1.1112575019459705
2012-09-12,XLU,Utilities,6146.703,36.28,0.8047936473520981
2012-09-12,XLV,Healthcare,4962.857,39.43,1.0788526262622764
2012-09-12,XLY,Consumer discretionary,3359.613,46.92,1.2112246958838524
2012-09-13,XLB,Materials,2618.417,37.88,0.9587991599945074
2012-09-13,XLE,Energy,7936.664,75.57,0.9172812583810935
2012-09-13,XLF,Financials,7695.394,13.1141,0.9575111355590402
2012-09-13,XLI,Industrials,3690.175,37.53,0.9976920577912824
2012-09-13,XLK,Information technology,10425.52,31.43,0.9874839698095995
2012-09-13,XLP,Consumer staples,5703.903,36.05,1.1116796438648122
2012-09-13,XLU,Utilities,6218.393,36.79,0.803109209425549
2012-09-13,XLV,Healthcare,4963.416,39.83,1.0713419031947038
2012-09-13,XLY,Consumer discretionary,3433.463,47.52,1.2072779161462004
2012-09-14,XLB,Materials,2671.998,38.35,0.9677150425033386
2012-09-14,XLE,Energy,8003.403,76.57,0.9269576477258189
2012-09-14,XLF,Financials,8139.104,13.2196,0.9623935653062288
2012-09-14,XLI,Industrials,3733.558,37.76,1.0006704373854765
2012-09-14,XLK,Information technology,10514.75,31.58,0.9929254690015399
2012-09-14,XLP,Consumer staples,5671.917,35.78,1.0984576948854554
2012-09-14,XLU,Utilities,6137.77,36.54,0.7934026280957415
2012-09-14,XLV,Healthcare,4786.781,39.67,1.0621298035954267
2012-09-14,XLY,Consumer discretionary,3423.336,47.71,1.207234731388799
2012-09-17,XLB,Materials,2593.13,37.76,0.9563719436173175
2012-09-17,XLE,Energy,7817.395,75.99,0.9235292299548918
2012-09-17,XLF,Financials,8174.604,13.0978,0.9556860101479328
2012-09-17,XLI,Industrials,3640.6,37.58,1.0000739081345573
2012-09-17,XLK,Information technology,10491.55,31.61,0.9983215381538249
2012-09-17,XLP,Consumer staples,5669.83,35.88,1.106191669931883
2012-09-17,XLU,Utilities,6086.427,36.31,0.7923520450136446
2012-09-17,XLV,Healthcare,4800.568,39.9,1.0735685753904642
2012-09-17,XLY,Consumer discretionary,3377.149,47.53,1.2063567535967126
2012-09-18,XLB,Materials,2473.283,37.66,0.9551897578271894
2012-09-18,XLE,Energy,7939.151,75.45,0.9179393876362165
2012-09-18,XLF,Financials,8385.242,13.0329,0.9527489244694609
2012-09-18,XLI,Industrials,3652.846,37.59,1.0021163115200447
2012-09-18,XLK,Information technology,10520.33,31.63,1.0001545273546832
2012-09-18,XLP,Consumer staples,5751.946,36.08,1.1140432578709887
2012-09-18,XLU,Utilities,6125.909,36.2,0.7900851904471264
2012-09-18,XLV,Healthcare,4824.215,40.03,1.0791095273923963
2012-09-18,XLY,Consumer discretionary,3396.282,47.3,1.201378917430943
2012-09-19,XLB,Materials,2587.43,37.87,0.9593304943983535
2012-09-19,XLE,Energy,7929.585,74.72,0.9067094576890099
2012-09-19,XLF,Financials,8067.238,13.0248,0.9502055767948038
2012-09-19,XLI,Industrials,3531.596,37.68,1.003135864137606
2012-09-19,XLK,Information technology,10891.23,31.66,0.9981758933881997
2012-09-19,XLP,Consumer staples,6234.61,36.18,1.1149749490575598
2012-09-19,XLU,Utilities,5840.946,36.24,0.7905254817475329
2012-09-19,XLV,Healthcare,4766.928,40.07,1.0784971510135781
2012-09-19,XLY,Consumer discretionary,3488.813,47.79,1.2118794420383725
2012-09-20,XLB,Materials,2537.958,37.81,0.9580565144871748
2012-09-20,XLE,Energy,8112.83,74.9287,0.9114857250281468
2012-09-20,XLF,Financials,8262.817,12.9517,0.9445316261960941
2012-09-20,XLI,Industrials,3395.224,37.32,0.9930456460082108
2012-09-20,XLK,Information technology,10846.89,31.6,0.9960604875284851
2012-09-20,XLP,Consumer staples,6310.911,36.38,1.121986998767518
2012-09-20,XLU,Utilities,5910.609,36.39,0.7941837442826762
2012-09-20,XLV,Healthcare,4760.996,40.24,1.083801840815814
2012-09-20,XLY,Consumer discretionary,3453.409,47.73,1.2102970172695435
2012-09-21,XLB,Materials,2348.7,37.445,0.954609989058055
2012-09-21,XLE,Energy,7876.271,74.675,0.914127096275827
2012-09-21,XLF,Financials,8161.077,12.8542,0.9421966113411979
2012-09-21,XLI,Industrials,3210.391,36.975,0.9915152988196476
2012-09-21,XLK,Information technology,10923.13,31.51,0.9975860738836027
2012-09-21,XLP,Consumer staples,6221.871,35.96,1.118422041337443
2012-09-21,XLU,Utilities,5889.151,36.025,0.7953446353299494
2012-09-21,XLV,Healthcare,4841.488,40.19,1.0900873547382153
2012-09-21,XLY,Consumer discretionary,3400.914,47.53,1.2095095252054608
2012-09-24,XLB,Materials,2356.735,37.335,0.9526040713624914
2012-09-24,XLE,Energy,7795.853,74.3,0.914477358381007
2012-09-24,XLF,Financials,8204.826,12.8583,0.9443558319173936
2012-09-24,XLI,Industrials,3163.317,36.965,0.97906724588674
2012-09-24,XLK,Information technology,10852.23,31.31,0.9891459674448717
2012-09-24,XLP,Consumer staples,6242.634,36.08,1.1166043566137498
2012-09-24,XLU,Utilities,6054.659,36.37,0.8067139519247001
2012-09-24,XLV,Healthcare,4925.265,40.3,1.0960645935847824
2012-09-24,XLY,Consumer discretionary,3429.17,47.395,1.214172393472041
2012-09-25,XLB,Materials,2321.013,36.74,0.9470693460489841
2012-09-25,XLE,Energy,7872.007,73.485,0.9157692335862567
2012-09-25,XLF,Financials,8001.716,12.6634,0.9388985194813972
2012-09-25,XLI,Industrials,3121.813,36.48,0.9768142393335968
2012-09-25,XLK,Information technology,10699.73,30.87,0.98333829212735
2012-09-25,XLP,Consumer staples,6088.305,35.83,1.1192313909344287
2012-09-25,XLU,Utilities,6108.478,36.29,0.8130838826237057
2012-09-25,XLV,Healthcare,4931.653,40.2699,1.1080126514508564
2012-09-25,XLY,Consumer discretionary,3384.331,46.84,1.2110391601085309
2012-09-26,XLB,Materials,2304.157,36.56,0.9466087598921357
2012-09-26,XLE,Energy,7812.114,72.79,0.9120013471096643
2012-09-26,XLF,Financials,7841.942,12.5822,0.9368129816260246
2012-09-26,XLI,Industrials,3140.289,36.335,0.977216807791083
2012-09-26,XLK,Information technology,10623.47,30.65,0.9800005954116855
2012-09-26,XLP,Consumer staples,6117.907,35.825,1.1251178721587372
2012-09-26,XLU,Utilities,6132.855,36.37,0.8198184391457236
2012-09-26,XLV,Healthcare,4996.707,40.065,1.1075851601107645
2012-09-26,XLY,Consumer discretionary,3347.254,46.52,1.2079378115329684
2012-09-27,XLB,Materials,2360.276,37.01,0.9503510459710378
2012-09-27,XLE,Energy,7818.762,73.78,0.9166971480998951
2012-09-27,XLF,Financials,7995.872,12.7,0.9391254446585188
2012-09-27,XLI,Industrials,3243.466,36.68,0.9786658764649386
2012-09-27,XLK,Information technology,10771.25,31.045,0.9879210740448422
2012-09-27,XLP,Consumer staples,6139.253,35.95,1.1183326376605796
2012-09-27,XLU,Utilities,6130.139,36.225,0.8083119479553198
2012-09-27,XLV,Healthcare,5043.523,40.295,1.1043794974487355
2012-09-27,XLY,Consumer discretionary,3357.576,46.99,1.2094163424322284
2012-09-28,XLB,Materials,2359.763,36.8,0.9463597813467424
2012-09-28,XLE,Energy,7580.254,73.435,0.913906512988364
2012-09-28,XLF,Financials,7921.201,12.6594,0.937413708335907
2012-09-28,XLI,Industrials,3195.498,36.53,1.0010558571529675
2012-09-28,XLK,Information technology,10677.96,30.825,0.9800030137649203
2012-09-28,XLP,Consumer staples,6031.927,35.825,1.1127058303702468
2012-09-28,XLU,Utilities,6057.989,36.39,0.8145350663890526
2012-09-28,XLV,Healthcare,5059.734,40.12,1.1012474629822935
2012-09-28,XLY,Consumer discretionary,3343.286,46.79,1.2054151984593156
2012-10-01,XLB,Materials,2345.306,36.92,0.9240647801445158
2012-10-01,XLE,Energy,6950.041,73.8,0.8980133592542071
2012-10-01,XLF,Financials,7945.806,12.7162,0.9116466696751127
2012-10-01,XLI,Industrials,3269.009,36.6991,0.9441293337269058
2012-10-01,XLK,Information technology,10673.9,30.76,0.950743709308574
2012-10-01,XLP,Consumer staples,6078.707,36.06,1.1145059434389708
2012-10-01,XLU,Utilities,5984.413,36.22,1.0101540017145623
2012-10-01,XLV,Healthcare,5118.253,40.36,1.0724435044177678
2012-10-01,XLY,Consumer discretionary,3294.382,46.76,1.1832968246990176
2012-10-02,XLB,Materials,2341.781,36.72,0.9200527953959213
2012-10-02,XLE,Energy,7350.417,73.93,0.9055275261732681
2012-10-02,XLF,Financials,7928.079,12.7406,0.9157630157769182
2012-10-02,XLI,Industrials,3243.593,36.64,0.9450236461327548
2012-10-02,XLK,Information technology,10723.21,30.8,0.9534060080808464
2012-10-02,XLP,Consumer staples,6098.2,36.09,1.090408697452647
2012-10-02,XLU,Utilities,6072.241,36.41,1.0166401638115674
2012-10-02,XLV,Healthcare,5264.727,40.54,1.080196176464153
2012-10-02,XLY,Consumer discretionary,3271.707,46.67,1.1812949772501158
2012-10-03,XLB,Materials,2340.077,36.55,0.9123488354891712
2012-10-03,XLE,Energy,7373.122,73.02,0.8916059850174303
2012-10-03,XLF,Financials,8114.379,12.8542,0.9208236377257772
2012-10-03,XLI,Industrials,3214.375,36.83,0.9462171027998976
2012-10-03,XLK,Information technology,10771.17,30.96,0.9553449152192074
2012-10-03,XLP,Consumer staples,6198.236,36.2,1.0905278484739547
2012-10-03,XLU,Utilities,6098.602,36.59,1.0195334512114236
2012-10-03,XLV,Healthcare,5359.981,40.88,1.0850057938510724
2012-10-03,XLY,Consumer discretionary,3297.645,47.04,1.1875941086892152
2012-10-04,XLB,Materials,2414.593,37.02,0.9174959683593011
2012-10-04,XLE,Energy,7646.476,73.755,0.8942934646387465
2012-10-04,XLF,Financials,8486.256,13.0451,0.9282506579687118
2012-10-04,XLI,Industrials,3308.635,37.04,0.9436038759690749
2012-10-04,XLK,Information technology,10814.9,31.05,0.9488213017649529
2012-10-04,XLP,Consumer staples,6283.718,36.37,1.086320654261173
2012-10-04,XLU,Utilities,6170.403,36.8,1.0177405134216313
2012-10-04,XLV,Healthcare,5454.455,41.13,1.083773782548596
2012-10-04,XLY,Consumer discretionary,3422.729,47.47,1.1884362980166094
2012-10-05,XLB,Materials,2400.293,37.2,0.9213561991839463
2012-10-05,XLE,Energy,7705.592,73.58,0.8899969465707632
2012-10-05,XLF,Financials,8430.617,13.041,0.9279035819531846
2012-10-05,XLI,Industrials,3382.526,37.16,0.9462436423945703
2012-10-05,XLK,Information technology,10759.17,30.89,0.9409991744099163
2012-10-05,XLP,Consumer staples,6271.396,36.51,1.0892708949361134
2012-10-05,XLU,Utilities,6160.343,36.74,1.0145615371958872
2012-10-05,XLV,Healthcare,5395.946,41.17,1.0845827095092837
2012-10-05,XLY,Consumer discretionary,3437.585,47.61,1.1942250513420987
2012-10-08,XLB,Materials,2395.776,37.13,0.9226719284519442
2012-10-08,XLE,Energy,7773.434,73.7,0.8938586791846295
2012-10-08,XLF,Financials,8395.675,13.0329,0.9291636663907845
2012-10-08,XLI,Industrials,3454.034,37.07,0.9457957772442573
2012-10-08,XLK,Information technology,10354.24,30.57,0.932431511144587
2012-10-08,XLP,Consumer staples,6283.441,36.4,1.0880513411336825
2012-10-08,XLU,Utilities,6128.083,36.8,1.018319788304636
2012-10-08,XLV,Healthcare,5449.61,41.14,1.0858839594675336
2012-10-08,XLY,Consumer discretionary,3431.087,47.52,1.1929120957027277
2012-10-09,XLB,Materials,2358.481,36.78,0.9213762660868672
2012-10-09,XLE,Energy,7942.651,73.8,0.9033265748402748
2012-10-09,XLF,Financials,8262.021,12.9517,0.9308213356834706
2012-10-09,XLI,Industrials,3353.513,36.64,0.9430664096275935
2012-10-09,XLK,Information technology,10139.15,30.18,0.9282754403667858
2012-10-09,XLP,Consumer staples,6190.578,36.05,1.0880290368554555
2012-10-09,XLU,Utilities,6110.917,36.73,1.0279609034099688
2012-10-09,XLV,Healthcare,5350.866,40.64,1.0820705270096913
2012-10-09,XLY,Consumer discretionary,3366.86,46.76,1.1836438138099474
2012-10-10,XLB,Materials,2332.831,36.38,0.9180763481592721
2012-10-10,XLE,Energy,7808.614,72.42,0.8920905682059366
2012-10-10,XLF,Financials,8320.601,12.9436,0.9385891653926725
2012-10-10,XLI,Industrials,3224.384,36.3,0.9411885654323751
2012-10-10,XLK,Information technology,9862.866,30.06,0.9311708503435236
2012-10-10,XLP,Consumer staples,6134.305,35.9,1.091260639220402
2012-10-10,XLU,Utilities,6207.277,36.67,1.0325972580501324
2012-10-10,XLV,Healthcare,5297.247,40.34,1.0810793065143807
2012-10-10,XLY,Consumer discretionary,3404.067,46.47,1.1827429429440686
2012-10-11,XLB,Materials,2357.062,36.53,0.9208082321823442
2012-10-11,XLE,Energy,7841.303,72.96,0.8975561756514224
2012-10-11,XLF,Financials,8406.052,13.0166,0.9434455738793275
2012-10-11,XLI,Industrials,3241.437,36.41,0.9436362163993788
2012-10-11,XLK,Information technology,9836.967,29.94,0.9277429169631531
2012-10-11,XLP,Consumer staples,6090.188,35.82,1.0861511708036558
2012-10-11,XLU,Utilities,6158.983,36.71,1.0328391946151854
2012-10-11,XLV,Healthcare,5321.372,40.37,1.081072436159532
2012-10-11,XLY,Consumer discretionary,3423.379,46.26,1.17492324197647
2012-10-12,XLB,Materials,2383.108,36.37,0.9189306725281795
2012-10-12,XLE,Energy,7678.589,72.56,0.8953191333319518
2012-10-12,XLF,Financials,8163.415,12.838,0.932071259006165
2012-10-12,XLI,Industrials,3221.305,36.45,0.9474215144878352
2012-10-12,XLK,Information technology,9620.955,29.92,0.9324884188346996
2012-10-12,XLP,Consumer staples,6066.609,35.85,1.0915980185246634
2012-10-12,XLU,Utilities,6123.751,36.5,1.0293318431328493
2012-10-12,XLV,Healthcare,5313.463,40.31,1.0832186923315996
2012-10-12,XLY,Consumer discretionary,3422.639,46.25,1.1781640947612246
2012-10-15,XLB,Materials,2421.76,36.68,0.9192421135539786
2012-10-15,XLE,Energy,7768.795,72.93,0.8928628057766644
2012-10-15,XLF,Financials,8433.046,12.9842,0.9359664065403951
2012-10-15,XLI,Industrials,3234.224,36.7,0.9453010981462779
2012-10-15,XLK,Information technology,9669.188,30.07,0.9310552647814606
2012-10-15,XLP,Consumer staples,6089.177,36.09,1.0878572598461183
2012-10-15,XLU,Utilities,6112.267,36.65,1.025846970965717
2012-10-15,XLV,Healthcare,5563.698,40.89,1.0900899055836244
2012-10-15,XLY,Consumer discretionary,3405.299,46.71,1.1804904050663816
2012-10-16,XLB,Materials,2598.176,37.56,0.9328742943989505
2012-10-16,XLE,Energy,7921.999,74.09,0.897878814947378
2012-10-16,XLF,Financials,8512.334,13.0654,0.9320559126659411
2012-10-16,XLI,Industrials,3322.186,37.0879,0.9451481192268926
2012-10-16,XLK,Information technology,9880.274,30.48,0.9368128230295183
2012-10-16,XLP,Consumer staples,6055.519,36.18,1.0784753189422347
2012-10-16,XLU,Utilities,6102.504,36.79,1.0173838673637596
2012-10-16,XLV,Healthcare,5673.163,41.33,1.09019564898697
2012-10-16,XLY,Consumer discretionary,3407.64,47.13,1.1771791279216504
2012-10-17,XLB,Materials,2740.441,37.865,0.9360398599534238
2012-10-17,XLE,Energy,7972.675,75.02,0.9041968045136898
2012-10-17,XLF,Financials,8794.33,13.2318,0.9389578401630602
2012-10-17,XLI,Industrials,3415.293,37.315,0.9460058470432285
2012-10-17,XLK,Information technology,9763.222,30.32,0.9228694798467961
2012-10-17,XLP,Consumer staples,6134.147,36.335,1.0743657252813812
2012-10-17,XLU,Utilities,6194.139,37.2414,1.0252358738344098
2012-10-17,XLV,Healthcare,5673.163,41.33,1.0830077095393738
2012-10-17,XLY,Consumer discretionary,3408.202,47.4,1.1770741772141524
2012-10-18,XLB,Materials,2730.163,37.88,0.9379895160433052
2012-10-18,XLE,Energy,7776.587,75.01,0.9058547955973185
2012-10-18,XLF,Financials,8737.285,13.2602,0.9423306407548053
2012-10-18,XLI,Industrials,3598.906,37.42,0.9488306267140626
2012-10-18,XLK,Information technology,9602.464,29.965,0.9086619468206718
2012-10-18,XLP,Consumer staples,6101.227,36.14,1.0700776282287001
2012-10-18,XLU,Utilities,6167.937,37.41,1.0315347499264054
2012-10-18,XLV,Healthcare,5715.875,41.34,1.0843844477751683
2012-10-18,XLY,Consumer discretionary,3426.96,47.43,1.1782595878559405
2012-10-19,XLB,Materials,2658.389,37.09,0.9333598303837232
2012-10-19,XLE,Energy,7488.134,73.83,0.9065665083088053
2012-10-19,XLF,Financials,8506.805,13.0816,0.9452911673731804
2012-10-19,XLI,Industrials,3413.229,36.79,0.9466651144042431
2012-10-19,XLK,Information technology,9422.769,29.29,0.9010884821832922
2012-10-19,XLP,Consumer staples,6003.637,35.71,1.0739997339704923
2012-10-19,XLU,Utilities,6170.428,37.11,1.041964037103412
2012-10-19,XLV,Healthcare,5595.289,40.6,1.0834030876887053
2012-10-19,XLY,Consumer discretionary,3342.255,46.58,1.175824109601714
2012-10-22,XLB,Materials,2549.478,37.26,0.9375035596554903
2012-10-22,XLE,Energy,7457.953,73.46,0.902634191226977
2012-10-22,XLF,Financials,8405.312,13.0816,0.9454407781832564
2012-10-22,XLI,Industrials,3238.846,36.69,0.9437594173968203
